restaurant_name,menu_name,cloudinary_url
H CAFE & TEA (H CAFE & TEA),Custard Pudding พุดดิ้งคัสตาร์ด,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857898/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Custard%20Pudding%20%E0%B8%9E%E0%B8%B8%E0%B8%94%E0%B8%94%E0%B8%B4%E0%B9%89%E0%B8%87%E0%B8%84%E0%B8%B1%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%94.png
H CAFE & TEA (H CAFE & TEA),Donuts,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857899/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Donuts.png
H CAFE & TEA (H CAFE & TEA),Fresh Avocado Honey,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857900/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Fresh%20Avocado%20Honey.png
H CAFE & TEA (H CAFE & TEA),Hot Cappuccino,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857901/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Hot%20Cappuccino.png
H CAFE & TEA (H CAFE & TEA),Hot Caramel Macchiato,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857901/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Hot%20Caramel%20Macchiato.png
H CAFE & TEA (H CAFE & TEA),Hot Latte,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857902/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Hot%20Latte.png
H CAFE & TEA (H CAFE & TEA),Iced Cappuccino คาปูชิโน่ เย็น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857903/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Iced%20Cappuccino%20%E0%B8%84%E0%B8%B2%E0%B8%9B%E0%B8%B9%E0%B8%8A%E0%B8%B4%E0%B9%82%E0%B8%99%E0%B9%88%20%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99.png
H CAFE & TEA (H CAFE & TEA),Iced Caramel Macchiato,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857904/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Iced%20Caramel%20Macchiato.png
H CAFE & TEA (H CAFE & TEA),Iced Cocoa โกโก้เย็น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857904/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Iced%20Cocoa%20%E0%B9%82%E0%B8%81%E0%B9%82%E0%B8%81%E0%B9%89%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99.png
H CAFE & TEA (H CAFE & TEA),Iced Espresso เอสเปรสโซ่เย็น,https://res.cloudinary.com/dsjt3qmgp/image/upload/v1742857905/H%20CAFE%20and%20TEA%20%28H%20CAFE%20and%20TEA%29/Iced%20Espresso%20%E0%B9%80%E0%B8%AD%E0%B8%AA%E0%B9%80%E0%B8%9B%E0%B8%A3%E0%B8%AA%E0%B9%82%E0%B8%8B%E0%B9%88%E0%B9%80%E0%B8%A2%E0%B9%87%E0%B8%99.png
